sample_index,sensor_id,temperature_celsius,frequency_hz
603,S02,37.06,106166.76700812163
604,S02,37.08,106172.68104569195
605,S02,37.1,106190.87042782047
606,S02,37.120000000000005,106209.32716056592
607,S02,37.14,106217.59820507438
608,S02,37.16,106220.79237747453
609,S02,37.18,106229.5012904808
610,S02,37.2,106239.9383336205
611,S02,37.22,106247.02225794233
612,S02,37.24,106258.47842150186
613,S02,37.26,106284.32033471404
614,S02,37.28,106277.60855006885
615,S02,37.3,106299.22396891305
616,S02,37.32,106304.38101132265
617,S02,37.34,106338.98899801807
618,S02,37.36,106315.43001785767
619,S02,37.38,106341.59184896326
620,S02,37.4,106347.61543737187
621,S02,37.42,106354.35639920803
622,S02,37.44,106373.2871457582
623,S02,37.46,106382.25011906205
624,S02,37.480000000000004,106382.69420081125
625,S02,37.5,106404.8956609946
626,S02,37.519999999999996,106414.8387907532
627,S02,37.54,106432.44119990981
628,S02,37.56,106427.32567241756
629,S02,37.58,106454.20899762902
630,S02,37.6,106451.11090325748
631,S02,37.620000000000005,106447.11734331568
632,S02,37.64,106477.35020852965
633,S02,37.66,106482.75272046975
634,S02,37.68,106486.58663447636
635,S02,37.7,106511.35136487466
636,S02,37.72,106510.35241584975
637,S02,37.74,106532.50052698546
638,S02,37.76,106533.94383310294
639,S02,37.78,106550.84801601032
640,S02,37.8,106560.52126421306
641,S02,37.82,106569.11078544796
642,S02,37.84,106567.30909469048
643,S02,37.86,106593.16314594114
644,S02,37.88,106596.21953592407
645,S02,37.9,106622.30352831303
646,S02,37.92,106620.35480119023
647,S02,37.94,106632.77445199605
648,S02,37.96,106630.8862984797
649,S02,37.980000000000004,106643.99630943908
650,S02,38.0,106658.25918607849
651,S02,38.019999999999996,106658.36163378901
652,S02,38.04,106668.60322316454
653,S02,38.06,106687.33678006065
654,S02,38.08,106697.82247253241
655,S02,38.1,106710.30204121849
656,S02,38.120000000000005,106727.86227519589
657,S02,38.14,106725.96274322667
658,S02,38.16,106744.85244779631
659,S02,38.18,106748.48835943227
660,S02,38.2,106758.33334680754
661,S02,38.22,106772.18198654136
662,S02,38.24,106763.82361595162
663,S02,38.26,106791.1362970399
664,S02,38.28,106795.73938232753
665,S02,38.3,106803.64673381005
666,S02,38.32,106806.22951078488
667,S02,38.34,106828.02231339613
668,S02,38.36,106826.78595354888
669,S02,38.38,106859.00642739875
670,S02,38.4,106860.37098356959
671,S02,38.42,106859.06886791487
672,S02,38.44,106877.37724312601
673,S02,38.46,106899.04507213981
674,S02,38.480000000000004,106898.48637438934
675,S02,38.5,106911.23569967443
676,S02,38.519999999999996,106920.77197641048
677,S02,38.54,106932.93923328696
678,S02,38.56,106930.60730577626
679,S02,38.58,106954.0817647003
680,S02,38.6,106960.22070055416
681,S02,38.620000000000005,106998.55567623698
682,S02,38.64,106983.46137508421
683,S02,38.66,106991.76044538592
684,S02,38.68,107013.55325817989
685,S02,38.7,107014.63718476781
686,S02,38.72,107028.15217964984
687,S02,38.74,107029.37251439157
688,S02,38.76,107059.04726668743
689,S02,38.78,107051.8240447205
690,S02,38.8,107070.08824438482
691,S02,38.82,107086.3843023709
692,S02,38.84,107085.12940273064
693,S02,38.86,107097.80424972494
694,S02,38.88,107112.73754906155
695,S02,38.9,107123.74689743156
696,S02,38.92,107119.80465824396
697,S02,38.94,107140.21730796322
698,S02,38.96,107141.4424898392
699,S02,38.980000000000004,107153.28248047519
700,S02,39.0,107164.29831271118
701,S02,39.019999999999996,107189.45326492442
702,S02,39.04,107202.73806079682
703,S02,39.06,107221.0490628749
704,S02,39.08,107209.99303877681
705,S02,39.1,107213.95418706916
706,S02,39.120000000000005,107223.16958795594
707,S02,39.14,107254.02528843572
708,S02,39.16,107239.09841653061
709,S02,39.18,107259.10969365599
710,S02,39.2,107267.35693775691
711,S02,39.22,107296.1254043159
712,S02,39.24,107284.2586893322
713,S02,39.26,107311.41874882193
714,S02,39.28,107323.35226671823
715,S02,39.3,107321.75128191152
716,S02,39.32,107337.04940448196
717,S02,39.34,107331.2557274726
718,S02,39.36,107353.09977962925
719,S02,39.38,107362.32522568035
720,S02,39.4,107353.64878096504
721,S02,39.42,107387.84845787175
722,S02,39.44,107397.60677345838
723,S02,39.46,107391.45843372225
724,S02,39.480000000000004,107403.9472354894
725,S02,39.5,107419.4911289609
726,S02,39.519999999999996,107431.4919878655
727,S02,39.54,107443.51451495661
728,S02,39.56,107448.54044827468
729,S02,39.58,107458.38258507787
730,S02,39.6,107479.13754807426
731,S02,39.620000000000005,107483.12345781135
732,S02,39.64,107496.31103729684
733,S02,39.66,107505.56800317229
734,S02,39.68,107521.3030446047
735,S02,39.7,107526.65124306799
736,S02,39.72,107545.01775787704
737,S02,39.74,107549.18943034837
738,S02,39.76,107565.71771651162
739,S02,39.78,107578.8220999239
740,S02,39.8,107567.40163847298
741,S02,39.82,107596.70140309518
742,S02,39.84,107613.82801931107
743,S02,39.86,107602.0252091002
744,S02,39.88,107619.79047646385
745,S02,39.9,107627.42780937084
746,S02,39.92,107644.05211358042
747,S02,39.94,107654.9253771077
748,S02,39.96,107655.65107730594
749,S02,39.980000000000004,107681.74589430282
750,S02,40.0,107674.63199563035
751,S02,40.019999999999996,107690.61889049425
752,S02,40.04,107710.15418039238
753,S02,40.06,107727.83294525961
754,S02,40.08,107718.344200184
755,S02,40.1,107738.94379901959
756,S02,40.120000000000005,107744.68577576158
757,S02,40.14,107740.50589284507
758,S02,40.16,107755.7639360507
759,S02,40.18,107764.00727598357
760,S02,40.2,107779.85890568222
761,S02,40.22,107790.79113681063
762,S02,40.24,107804.5890324739
763,S02,40.26,107824.82699357485
764,S02,40.28,107828.22525156764
765,S02,40.3,107856.30994337235
766,S02,40.32,107843.3780185906
767,S02,40.34,107861.87946549476
768,S02,40.36,107869.12073568141
769,S02,40.38,107888.09797566448
770,S02,40.4,107883.25571368309
771,S02,40.42,107903.28750489553
772,S02,40.44,107919.79802418104
773,S02,40.46,107911.23893935359
774,S02,40.480000000000004,107926.64646883092
775,S02,40.5,107941.51989257321
776,S02,40.519999999999996,107944.24720651946
777,S02,40.54,107950.963489593
778,S02,40.56,107982.86730609077
779,S02,40.58,107976.60824128856
780,S02,40.6,108002.55818685642
781,S02,40.620000000000005,107994.858039594
782,S02,40.64,108007.50873078348
783,S02,40.66,108025.78255529431
784,S02,40.68,108027.99728895177
785,S02,40.7,108032.69449697636
786,S02,40.72,108044.36615265661
787,S02,40.74,108062.5468209906
788,S02,40.76,108065.27652997838
789,S02,40.78,108081.54998415239
790,S02,40.8,108073.02715531531
791,S02,40.82,108096.86046391794
792,S02,40.84,108110.12294806952
793,S02,40.86,108117.70430848017
794,S02,40.88,108124.09674917853
795,S02,40.9,108135.21740548572
796,S02,40.92,108153.08960924983
797,S02,40.94,108174.66191832871
798,S02,40.96,108161.8180313996
799,S02,40.980000000000004,108181.03536044434
800,S02,41.0,108201.30183894534
801,S02,41.019999999999996,108206.40110496318
802,S02,41.04,108213.21538306985
803,S02,41.06,108220.59974129629
804,S02,41.08,108234.55153720612
805,S02,41.1,108243.87692918962
806,S02,41.120000000000005,108237.43374803147
807,S02,41.14,108259.43917627355
808,S02,41.16,108259.8087307671
809,S02,41.18,108295.9738943396
810,S02,41.2,108302.46663017618
811,S02,41.22,108299.81956938813
812,S02,41.24,108322.80446424031
813,S02,41.260000000000005,108346.19462206066
814,S02,41.28,108331.86083043538
815,S02,41.3,108357.47964297912
816,S02,41.32,108360.22548305779
817,S02,41.34,108365.67184836489
818,S02,41.36,108368.95815772408
819,S02,41.379999999999995,108383.59804170461
820,S02,41.4,108395.12614199356
821,S02,41.42,108389.99923707501
822,S02,41.44,108423.00913709388
823,S02,41.46,108426.43159176518
824,S02,41.480000000000004,108442.91939585963
825,S02,41.5,108446.1316243133
826,S02,41.519999999999996,108483.71162407153
827,S02,41.54,108456.70716503737
828,S02,41.56,108472.74096648637
829,S02,41.58,108496.08708566906
830,S02,41.6,108519.55318405146
831,S02,41.620000000000005,108502.98609252562
832,S02,41.64,108535.79916128388
833,S02,41.66,108524.06920684884
834,S02,41.68,108551.99237911541
835,S02,41.7,108552.48859851509
836,S02,41.72,108579.96543044802
837,S02,41.74,108586.62132426292
838,S02,41.760000000000005,108577.42366075607
839,S02,41.78,108616.33105384432
840,S02,41.8,108594.09217123193
841,S02,41.82,108610.81647658319
842,S02,41.84,108638.02866722376
843,S02,41.86,108627.92717727821
844,S02,41.879999999999995,108638.91463128176
845,S02,41.9,108655.3304853023
846,S02,41.92,108668.14533549586
847,S02,41.94,108677.86290060544
848,S02,41.96,108679.03986330635
849,S02,41.980000000000004,108696.82059025008
850,S02,42.0,108710.58484539339
851,S02,42.019999999999996,108727.75736689236
852,S02,42.04,108728.59072602955
853,S02,42.06,108726.18160661786
854,S02,42.08,108746.67278210173
855,S02,42.1,108751.72069354347
856,S02,42.120000000000005,108777.47768939195
857,S02,42.14,108763.76206215082
858,S02,42.16,108791.88330723344
859,S02,42.18,108789.12227170504
860,S02,42.2,108818.0618991135
861,S02,42.22,108824.29473911374
862,S02,42.24,108830.1200912593
863,S02,42.260000000000005,108842.64495181837
864,S02,42.28,108846.1504014936
865,S02,42.3,108864.49166046367
866,S02,42.32,108868.92842866575
867,S02,42.34,108885.41507417861
868,S02,42.36,108890.27405232904
869,S02,42.379999999999995,108880.19591024141
870,S02,42.400000000000006,108906.17618065141
871,S02,42.42,108932.66538173125
872,S02,42.44,108942.38576384894
873,S02,42.46,108941.84183508804
874,S02,42.480000000000004,108950.23717349902
875,S02,42.5,108958.80345701428
876,S02,42.519999999999996,108976.76992935746
877,S02,42.54,108986.59774391864
878,S02,42.56,108984.37270741208
879,S02,42.58,109007.73864328008
880,S02,42.6,109022.54861501187
881,S02,42.620000000000005,109015.28652355277
882,S02,42.64,109031.67071145152
883,S02,42.66,109047.11396084569
884,S02,42.68,109059.42746586342
885,S02,42.7,109060.52116132375
886,S02,42.72,109069.89602141193
887,S02,42.74,109080.65435933995
888,S02,42.760000000000005,109097.68730307772
889,S02,42.78,109108.27839504537
890,S02,42.8,109114.93010177286
891,S02,42.82,109114.41165048044
892,S02,42.84,109126.8455476285
893,S02,42.86,109150.90003439212
894,S02,42.879999999999995,109146.27673641898
895,S02,42.900000000000006,109168.09629842783
896,S02,42.92,109173.63906115026
897,S02,42.94,109181.9476140749
898,S02,42.96,109197.21902981478
899,S02,42.980000000000004,109220.6562588534
900,S02,43.0,109219.7959747804
901,S02,43.019999999999996,109225.36011631084
902,S02,43.04,109226.17846938036
903,S02,43.06,109252.30334939051
904,S02,43.08,109267.53906895347
905,S02,43.1,109273.54445049756
906,S02,43.120000000000005,109288.25307498178
907,S02,43.14,109292.97822754655
908,S02,43.16,109288.97924365119
909,S02,43.18,109309.28584403706
910,S02,43.2,109324.08438599134
911,S02,43.22,109335.8935343276
912,S02,43.24,109336.42083060123
913,S02,43.260000000000005,109350.09851935832
914,S02,43.28,109363.77239926212
915,S02,43.3,109381.25578625823
916,S02,43.32,109389.36735253817
917,S02,43.34,109396.73598868844
918,S02,43.36,109404.97522262535
919,S02,43.379999999999995,109403.84319118952
920,S02,43.400000000000006,109413.47776359871
921,S02,43.42,109431.79060488717
922,S02,43.44,109451.09810918846
923,S02,43.46,109456.16826951172
924,S02,43.480000000000004,109467.7342096064
925,S02,43.5,109461.47299482745
926,S02,43.519999999999996,109472.03221207179
927,S02,43.54,109502.92451273614
928,S02,43.56,109503.9283346967
929,S02,43.58,109503.93593909213
930,S02,43.6,109531.74278153358
931,S02,43.620000000000005,109536.9897314146
932,S02,43.64,109568.7771563199
933,S02,43.66,109565.4054457025
934,S02,43.68,109568.4190207209
935,S02,43.7,109574.67656564078
936,S02,43.72,109587.98380618895
937,S02,43.74,109595.54422475738
938,S02,43.760000000000005,109595.09506840528
939,S02,43.78,109624.26561908162
940,S02,43.8,109629.28430226381
941,S02,43.82,109615.28778784281
942,S02,43.84,109642.48125632278
943,S02,43.86,109651.175507411
944,S02,43.879999999999995,109675.8925635852
945,S02,43.900000000000006,109677.93300060305
946,S02,43.92,109700.4246969604
947,S02,43.94,109686.03328537427
948,S02,43.96,109700.39915319195
949,S02,43.980000000000004,109727.78219833766
950,S02,44.0,109724.24367131332
951,S02,44.019999999999996,109731.25638299088
952,S02,44.04,109745.75207090257
953,S02,44.06,109754.12684794643
954,S02,44.08,109774.76006490218
955,S02,44.1,109789.63078301311
956,S02,44.120000000000005,109778.23008827481
957,S02,44.14,109798.8392301703
958,S02,44.16,109811.5193931618
959,S02,44.18,109822.30299120046
960,S02,44.2,109838.55148668114
961,S02,44.22,109843.08421897303
962,S02,44.24,109847.72701526797
963,S02,44.260000000000005,109853.71029395633
964,S02,44.28,109858.24776795297
965,S02,44.3,109880.11654674435
966,S02,44.32,109893.44072112357
967,S02,44.34,109910.93924117257
968,S02,44.36,109910.78328923153
969,S02,44.379999999999995,109942.6350763179
970,S02,44.400000000000006,109933.67360543538
971,S02,44.42,109940.6586920486
972,S02,44.44,109957.81020421891
973,S02,44.46,109957.24097048675
974,S02,44.480000000000004,109976.91670645459
975,S02,44.5,109968.97266728398
976,S02,44.519999999999996,110001.13419473113
977,S02,44.54,110006.49887137127
978,S02,44.56,110017.89000838422
979,S02,44.58,110027.68391218784
980,S02,44.6,110026.49539357111
981,S02,44.620000000000005,110039.73647097331
982,S02,44.64,110069.69684142857
983,S02,44.66,110071.36222276768
984,S02,44.68,110072.86733588208
985,S02,44.7,110091.2540865604
986,S02,44.72,110101.38712932948
987,S02,44.74,110124.00131783071
988,S02,44.760000000000005,110127.48824921079
989,S02,44.78,110132.13479167568
990,S02,44.8,110135.4919601871
991,S02,44.82,110163.59496144495
992,S02,44.84,110158.75305290696
993,S02,44.86,110162.84134674545
994,S02,44.879999999999995,110170.28347023649
995,S02,44.900000000000006,110183.38626981947
996,S02,44.92,110197.61276017052
997,S02,44.94,110216.88865398879
998,S02,44.96,110228.31092551393
999,S02,44.980000000000004,110240.45400039335
0,S03,25.0,99996.88306515227
1,S03,25.02,100010.70404309989
2,S03,25.04,100033.85929538381
3,S03,25.06,100023.255078605
4,S03,25.08,100048.26072357279
5,S03,25.1,100043.05063247283
6,S03,25.12,100050.81070733254
7,S03,25.14,100073.58190877883
8,S03,25.16,100098.46698044105
9,S03,25.18,100086.6254350166
10,S03,25.2,100093.50669607191
11,S03,25.22,100098.04495256257
12,S03,25.24,100117.17353352434
13,S03,25.26,100138.4277204663
14,S03,25.28,100145.72959001116
15,S03,25.3,100157.63638604138
16,S03,25.32,100161.8597501696
17,S03,25.34,100162.78998253754
18,S03,25.36,100186.04304333714
19,S03,25.38,100186.83748954229
20,S03,25.4,100198.75339218312
21,S03,25.42,100198.83674979261
22,S03,25.44,100231.89255897439
23,S03,25.46,100228.03845444079
24,S03,25.48,100253.53252915242
25,S03,25.5,100251.71532816223
26,S03,25.52,100267.98012840898
27,S03,25.54,100278.70201123282
28,S03,25.56,100287.82361487712
29,S03,25.58,100305.77615180153
30,S03,25.6,100318.65871405565
31,S03,25.62,100307.92947029659
32,S03,25.64,100336.18779561274
33,S03,25.66,100342.739367234
34,S03,25.68,100348.23915079879
35,S03,25.7,100362.05677741532
36,S03,25.72,100361.39140121624
37,S03,25.74,100367.00189148421
38,S03,25.76,100390.50910411651
39,S03,25.78,100393.44426038061
40,S03,25.8,100408.31127821202
41,S03,25.82,100404.80077092428
42,S03,25.84,100419.32539305782
43,S03,25.86,100434.78487422343
44,S03,25.88,100453.23916772337
45,S03,25.9,100453.30407644
46,S03,25.92,100470.16375473155
47,S03,25.94,100478.67314333962
48,S03,25.96,100508.1793585034
49,S03,25.98,100491.65607106642
50,S03,26.0,100533.09788285453
51,S03,26.02,100541.18739292066
52,S03,26.04,100524.33689701755
53,S03,26.06,100541.27588785588
54,S03,26.08,100546.43981613536
55,S03,26.1,100557.66757405114
56,S03,26.12,100579.93960871855
57,S03,26.14,100576.29404477125
58,S03,26.16,100592.93835461493
59,S03,26.18,100594.1977053427
60,S03,26.2,100604.78813446342
61,S03,26.22,100620.82427005292
62,S03,26.24,100631.95200277863
63,S03,26.26,100652.45713335043
64,S03,26.28,100649.48355524662
65,S03,26.3,100663.43070036394
66,S03,26.32,100682.5542108698
67,S03,26.34,100682.79343012409
68,S03,26.36,100703.56590737062
69,S03,26.38,100689.33818422095
70,S03,26.4,100708.8805085378
71,S03,26.42,100730.81176112311
72,S03,26.44,100729.8214215726
73,S03,26.46,100743.12232913834
74,S03,26.48,100759.31143148772
75,S03,26.5,100770.70429729244
76,S03,26.52,100785.66150194484
77,S03,26.54,100782.0536265664
78,S03,26.56,100792.49094628199
79,S03,26.58,100809.00581796786
80,S03,26.6,100813.20673432194
81,S03,26.62,100834.06442070684
82,S03,26.64,100842.15474115197
83,S03,26.66,100839.54009366433
84,S03,26.68,100851.07015256827
85,S03,26.7,100858.13009989989
86,S03,26.72,100877.7247894976
87,S03,26.74,100903.48626753877
88,S03,26.76,100910.09739900324
89,S03,26.78,100906.73412094936
90,S03,26.8,100914.52109068062
91,S03,26.82,100929.89509835573
92,S03,26.84,100941.20688431311
93,S03,26.86,100945.40952167968
94,S03,26.88,100958.61092660873
95,S03,26.9,100961.46797307978
96,S03,26.92,100989.47553705653
97,S03,26.94,100986.06121828666
98,S03,26.96,100999.53861093559
99,S03,26.98,101009.36363578145
100,S03,27.0,101036.91312103049
101,S03,27.02,101035.27627215389
102,S03,27.04,101053.43408633431
103,S03,27.06,101048.47615427586
104,S03,27.08,101063.47057932685
105,S03,27.1,101064.75213110253
106,S03,27.12,101086.39655370942
107,S03,27.14,101088.59772385572
108,S03,27.16,101103.40008033607
109,S03,27.18,101112.8831656623
110,S03,27.2,101116.4407971726
111,S03,27.22,101134.12986760726
112,S03,27.240000000000002,101135.89325532755
113,S03,27.26,101146.88805116249
114,S03,27.28,101158.29162934846
115,S03,27.3,101169.22398648756
116,S03,27.32,101184.68950758921
117,S03,27.34,101195.91859750685
118,S03,27.36,101204.91749951543
119,S03,27.38,101215.93449914221
120,S03,27.4,101220.26531708085
121,S03,27.42,101235.62986128821
122,S03,27.44,101248.52118173732
123,S03,27.46,101257.07853078822
124,S03,27.48,101272.15794782311
125,S03,27.5,101266.72074041831
126,S03,27.52,101294.0731235904
127,S03,27.54,101281.78281604435
128,S03,27.56,101311.30504007764
129,S03,27.58,101320.97092557722
130,S03,27.6,101332.06744173152
131,S03,27.62,101343.41233405047
132,S03,27.64,101334.94943977887
133,S03,27.66,101357.25577375155
134,S03,27.68,101369.05431362923
135,S03,27.7,101388.16592683131
136,S03,27.72,101384.70546489728
137,S03,27.740000000000002,101406.492588932
138,S03,27.76,101388.54949186991
139,S03,27.78,101411.46109458977
140,S03,27.8,101433.20343549241
141,S03,27.82,101453.6127980139
142,S03,27.84,101458.56982040335
143,S03,27.86,101452.57138293548
144,S03,27.88,101480.82129963541
145,S03,27.9,101472.06501515154
146,S03,27.92,101499.31107814483
147,S03,27.94,101507.3786017857
148,S03,27.96,101510.7172002029
149,S03,27.98,101522.64440606006
150,S03,28.0,101538.66517702703
151,S03,28.02,101544.29944440113
152,S03,28.04,101545.71416676657
153,S03,28.06,101564.49593514232
154,S03,28.08,101576.94319063473
155,S03,28.1,101574.8740295314
156,S03,28.12,101597.45581501017
157,S03,28.14,101602.65960482514
158,S03,28.16,101613.36595562937
159,S03,28.18,101625.51310158813
160,S03,28.2,101640.03397370831
161,S03,28.22,101662.04049849849
162,S03,28.240000000000002,101663.5612591238
163,S03,28.26,101660.98823116808
164,S03,28.28,101680.13938474598
165,S03,28.3,101688.27526848955
166,S03,28.32,101712.9105897592
167,S03,28.34,101700.12215044136
168,S03,28.36,101716.18156204674
169,S03,28.38,101727.52431563422
170,S03,28.4,101744.83560001513
171,S03,28.42,101745.7996402558
172,S03,28.44,101769.37773305751
173,S03,28.46,101766.73760619729
174,S03,28.48,101779.70731786241
175,S03,28.5,101777.13432946645
176,S03,28.52,101797.43883724484
177,S03,28.54,101812.15755933314
178,S03,28.56,101823.59021449792
179,S03,28.58,101835.78658815718
180,S03,28.6,101844.99669550896
181,S03,28.62,101844.36250781646
182,S03,28.64,101867.16577786619
183,S03,28.66,101867.34058860187
184,S03,28.68,101882.08313508311
185,S03,28.7,101887.77812373322
186,S03,28.72,101915.21438458444
187,S03,28.740000000000002,101911.71962380291
188,S03,28.76,101901.23778923026
189,S03,28.78,101933.02048590712
190,S03,28.8,101951.46114280379
191,S03,28.82,101956.44727189513
192,S03,28.84,101967.70881380374
193,S03,28.86,101967.89175074502
194,S03,28.88,101986.70065635577
195,S03,28.9,101974.79690162341
196,S03,28.92,101993.82378334123
197,S03,28.94,102023.38211859175
198,S03,28.96,102031.5706915698
199,S03,28.98,102036.71145691922
200,S03,29.0,102055.0501746214
201,S03,29.02,102055.57564120236
202,S03,29.04,102054.50114660265
203,S03,29.060000000000002,102091.47438748913
204,S03,29.08,102075.74661295391
205,S03,29.1,102101.98104762788
206,S03,29.12,102105.40591860356
207,S03,29.14,102114.58149644673
208,S03,29.16,102117.17217811653
209,S03,29.18,102128.22372056985
210,S03,29.2,102147.40792841255
211,S03,29.22,102155.18677694115
212,S03,29.240000000000002,102175.79117839149
213,S03,29.259999999999998,102189.28883301982
214,S03,29.28,102180.38108913094
215,S03,29.3,102189.58358827152
216,S03,29.32,102208.06349501396
217,S03,29.34,102223.31744662448
218,S03,29.36,102236.9531001467
219,S03,29.38,102240.55250472532
220,S03,29.4,102246.52727480815
221,S03,29.42,102265.69831186617
222,S03,29.44,102274.51668971116
223,S03,29.46,102285.10034339191
224,S03,29.48,102281.87286654391
225,S03,29.5,102304.98333776847
226,S03,29.52,102310.46227206227
227,S03,29.54,102323.25636972724
228,S03,29.560000000000002,102330.34019422284
229,S03,29.58,102345.53707341712
230,S03,29.6,102347.18546011567
231,S03,29.62,102359.11447472611
232,S03,29.64,102368.45637414981
233,S03,29.66,102388.07610843191
234,S03,29.68,102391.364885165
235,S03,29.7,102406.34940976104
236,S03,29.72,102428.53019730501
237,S03,29.740000000000002,102414.54143244345
238,S03,29.759999999999998,102445.21224822049
239,S03,29.78,102443.70354993873
240,S03,29.8,102459.15939617915
241,S03,29.82,102472.46164090063
242,S03,29.84,102480.20295920338
243,S03,29.86,102491.27474033265
244,S03,29.88,102493.43868625442
245,S03,29.9,102506.69326302645
246,S03,29.92,102509.13835211346
247,S03,29.94,102530.38598199243
248,S03,29.96,102534.10322239218
249,S03,29.98,102547.84495251504
250,S03,30.0,102557.70404893848
251,S03,30.02,102574.02818652183
252,S03,30.04,102570.65658222455
253,S03,30.060000000000002,102580.89336770176
254,S03,30.08,102600.00505928649
255,S03,30.1,102612.55325830252
256,S03,30.12,102612.64043665965
257,S03,30.14,102647.8151409229
258,S03,30.16,102634.19021679842
259,S03,30.18,102659.60750143327
260,S03,30.2,102662.5524313601
261,S03,30.22,102663.66373494452
262,S03,30.240000000000002,102673.18250359075
263,S03,30.259999999999998,102703.56027095599
264,S03,30.28,102714.8703584993
265,S03,30.3,102694.65225140964
266,S03,30.32,102726.22321736795
267,S03,30.34,102737.15804899369
268,S03,30.36,102747.15421506329
269,S03,30.38,102750.58604038603
270,S03,30.4,102754.4537788762
271,S03,30.42,102791.82716690973
272,S03,30.44,102789.56132993197
273,S03,30.46,102791.99177392467
274,S03,30.48,102800.37664756662
275,S03,30.5,102805.02145726197
276,S03,30.52,102818.71183444645
277,S03,30.54,102831.5126738126
278,S03,30.560000000000002,102834.00255794803
279,S03,30.58,102865.07598450527
280,S03,30.6,102861.8913810555
281,S03,30.62,102877.65967070707
282,S03,30.64,102875.58367209074
283,S03,30.66,102891.50384521172
284,S03,30.68,102894.31728957122
285,S03,30.7,102912.74519358709
286,S03,30.72,102907.5969405266
287,S03,30.740000000000002,102930.5231872537
288,S03,30.759999999999998,102934.69267614777
289,S03,30.78,102960.12749608717
290,S03,30.8,102961.21938673065
291,S03,30.82,102980.11220439454
292,S03,30.84,102982.64940878213
293,S03,30.86,102984.24161658811
294,S03,30.88,103010.65045977877
295,S03,30.9,103010.696959343
296,S03,30.92,103017.47603619199
297,S03,30.94,103039.09795538621
298,S03,30.96,103049.87613334981
299,S03,30.98,103071.24327990842
300,S03,31.0,103066.70995765015
301,S03,31.02,103066.22981892599
302,S03,31.04,103112.12264981489
303,S03,31.060000000000002,103111.45528971277
304,S03,31.08,103102.70039816033
305,S03,31.1,103122.021749826
306,S03,31.12,103113.22603262818
307,S03,31.14,103140.70077441922
308,S03,31.16,103148.09973170125
309,S03,31.18,103152.57227867791
310,S03,31.2,103174.07952794802
311,S03,31.22,103175.10231357071
312,S03,31.240000000000002,103200.51103678967
313,S03,31.259999999999998,103196.82899757264
314,S03,31.28,103210.9496253111
315,S03,31.3,103220.79519947834
316,S03,31.32,103234.99993630103
317,S03,31.34,103232.21858005456
318,S03,31.36,103247.01188596581
319,S03,31.38,103273.45021017398
320,S03,31.4,103296.62473109385
321,S03,31.42,103291.11075607245
322,S03,31.44,103291.49186859209
323,S03,31.46,103298.03192023117
324,S03,31.48,103315.878580142
325,S03,31.5,103304.99253797777
326,S03,31.52,103334.95277933081
327,S03,31.54,103346.74136661927
328,S03,31.560000000000002,103355.96345184009
329,S03,31.58,103376.2787371323
330,S03,31.6,103366.49675561952
331,S03,31.62,103385.96576105432
332,S03,31.64,103389.70988710945
333,S03,31.66,103403.73097434851
334,S03,31.68,103407.26128034192
335,S03,31.7,103436.86561202758
336,S03,31.72,103430.40560342876
337,S03,31.740000000000002,103443.66855163036
338,S03,31.759999999999998,103457.88578983129
339,S03,31.78,103470.6042029569
340,S03,31.8,103485.93861892485
341,S03,31.82,103494.6750395284
342,S03,31.84,103503.70793706633
343,S03,31.86,103509.1419079294
344,S03,31.88,103524.44677831323
345,S03,31.9,103528.95794340708
346,S03,31.92,103537.4647889829
347,S03,31.94,103559.20866637048
348,S03,31.96,103563.74809841391
349,S03,31.98,103580.38127735237
350,S03,32.0,103573.27392655796
351,S03,32.02,103593.29019443884
352,S03,32.04,103599.9465466071
353,S03,32.06,103605.86554607518
354,S03,32.08,103618.19856725652
355,S03,32.1,103646.83124421844
356,S03,32.12,103654.87503598076
357,S03,32.14,103663.74503008043
358,S03,32.16,103656.49403303384
359,S03,32.18,103664.2872670167
360,S03,32.2,103695.95105322429
361,S03,32.22,103714.14853606335
362,S03,32.24,103704.83775403624
363,S03,32.26,103719.83838451463
364,S03,32.28,103730.61263884122
365,S03,32.3,103744.02652097178
366,S03,32.32,103751.22220729577
367,S03,32.34,103754.34899797304
368,S03,32.36,103761.86220329253
369,S03,32.38,103779.19858178475
370,S03,32.4,103781.16319464668
371,S03,32.42,103790.23446789419
372,S03,32.44,103817.90312368622
373,S03,32.46,103819.3019633661
374,S03,32.480000000000004,103831.01034298695
375,S03,32.5,103847.90194433389
376,S03,32.52,103838.43868002018
377,S03,32.54,103866.28368489946
378,S03,32.56,103872.15394389947
379,S03,32.58,103891.58156199884
380,S03,32.6,103890.0055840595
381,S03,32.62,103896.52622262093
382,S03,32.64,103922.46543851467
383,S03,32.66,103929.36653028423
384,S03,32.68,103932.66998669527
385,S03,32.7,103946.72423545823
386,S03,32.72,103944.38808770872
387,S03,32.74,103962.2932472551
388,S03,32.76,103977.25873036058
389,S03,32.78,103973.68252046287
390,S03,32.8,103984.44719033624
391,S03,32.82,103993.33687339131
392,S03,32.84,104003.7067167303
393,S03,32.86,104015.23948915802
394,S03,32.88,104023.40409337735
395,S03,32.9,104055.19451985875
396,S03,32.92,104041.95175538043
397,S03,32.94,104053.1867177862
398,S03,32.96,104071.45303067668
399,S03,32.980000000000004,104077.06153081566
400,S03,33.0,104091.23562956769
401,S03,33.019999999999996,104101.78999323744
402,S03,33.04,104116.9176969675
